isco,lamas_name,conceptUri,preferredLabel,ISCO-08 Title EN,Avg All 3 Scores,Rank Avg All 3 Scores,esco_code_title,isco_code_title
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,pharmaceutical goods distribution manager,"Supply, distribution and related managers",0.383020744,50,pharmaceutical goods distribution manager http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,live animals distribution manager,"Supply, distribution and related managers",0.32640594,79,live animals distribution manager http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696,"fish, crustaceans and molluscs distribution manager","Supply, distribution and related managers",0.330055438,77,"fish, crustaceans and molluscs distribution manager http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,warehouse manager,"Supply, distribution and related managers",0.557367736,6,warehouse manager http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232,movie distributor,"Supply, distribution and related managers",0.413305425,41,movie distributor http://data.europa.eu/esco/occupation/3530b443-d2bf-4741-b771-12c77e7c6232,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,purchasing manager,"Supply, distribution and related managers",0.5007038,9,purchasing manager http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,china and glassware distribution manager,"Supply, distribution and related managers",0.462477821,23,china and glassware distribution manager http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,import export manager in perfume and cosmetics,"Supply, distribution and related managers",0.431692057,35,import export manager in perfume and cosmetics http://data.europa.eu/esco/occupation/42abcbcb-721b-4da6-9c06-f6951969d056,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780,"import export manager in coffee, tea, cocoa and spices","Supply, distribution and related managers",0.339469043,72,"import export manager in coffee, tea, cocoa and spices http://data.europa.eu/esco/occupation/4311b9e0-064e-41bc-b120-5eb21f337780","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00,"agricultural raw materials, seeds and animal feeds distribution manager","Supply, distribution and related managers",0.264934758,87,"agricultural raw materials, seeds and animal feeds distribution manager http://data.europa.eu/esco/occupation/449f6aef-a8e6-4edc-aea4-802a7b773e00","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,wood and construction materials distribution manager,"Supply, distribution and related managers",0.409790464,44,wood and construction materials distribution manager http://data.europa.eu/esco/occupation/49607371-2712-4b0a-8d7c-1b4bc22d9581,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,import export manager in office furniture,"Supply, distribution and related managers",0.557692197,5,import export manager in office furniture http://data.europa.eu/esco/occupation/4c313f2a-704e-4d3c-a7c2-98e1b93c9e94,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,road operations manager,"Supply, distribution and related managers",0.593976694,2,road operations manager http://data.europa.eu/esco/occupation/4ea620f2-5c75-49ee-85a0-b2fb6bbf3624,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,metals and metal ores distribution manager,"Supply, distribution and related managers",0.365010486,62,metals and metal ores distribution manager http://data.europa.eu/esco/occupation/52d303a7-630b-4e3f-9f62-becd9b2fcb46,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c,"textiles, textile semi-finished and raw materials distribution manager","Supply, distribution and related managers",0.359702601,64,"textiles, textile semi-finished and raw materials distribution manager http://data.europa.eu/esco/occupation/53e61b71-60a3-4873-bc14-d6e28693818c","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/5b912733-abc8-43f7-825c-00ae21043685,import export manager in wood and construction materials,"Supply, distribution and related managers",0.415938235,40,import export manager in wood and construction materials http://data.europa.eu/esco/occupation/5b912733-abc8-43f7-825c-00ae21043685,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4,import export manager in metals and metal ores,"Supply, distribution and related managers",0.336626221,73,import export manager in metals and metal ores http://data.europa.eu/esco/occupation/5cc6d160-3864-43b0-b3eb-77d1208a51b4,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,tobacco products distribution manager,"Supply, distribution and related managers",0.388028069,49,tobacco products distribution manager http://data.europa.eu/esco/occupation/61a61a3b-6fcd-4525-9f5c-0a1415a9a51f,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,clothing and footwear distribution manager,"Supply, distribution and related managers",0.48218044,13,clothing and footwear distribution manager http://data.europa.eu/esco/occupation/625d316c-2b93-4a9c-ada2-b19efa7c611b,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,distribution manager,"Supply, distribution and related managers",0.527909788,8,distribution manager http://data.europa.eu/esco/occupation/632e61c8-4e4b-44c7-b213-6dd5a174b143,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/63c92723-ee86-42cb-89bf-d93b65398bef,import export manager in watches and jewellery,"Supply, distribution and related managers",0.416711384,39,import export manager in watches and jewellery http://data.europa.eu/esco/occupation/63c92723-ee86-42cb-89bf-d93b65398bef,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/65beb253-61b0-4f8f-9c3c-49419913fd18,import export manager in dairy products and edible oils,"Supply, distribution and related managers",0.352389029,67,import export manager in dairy products and edible oils http://data.europa.eu/esco/occupation/65beb253-61b0-4f8f-9c3c-49419913fd18,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,watches and jewellery distribution manager,"Supply, distribution and related managers",0.467332287,19,watches and jewellery distribution manager http://data.europa.eu/esco/occupation/67aee472-533b-4569-a7a5-e7bc34b2cdce,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,import export manager in textiles and textile semi-finished and raw materials,"Supply, distribution and related managers",0.370243301,57,import export manager in textiles and textile semi-finished and raw materials http://data.europa.eu/esco/occupation/6e873bb0-ff0d-4800-a898-362b9a2e1c47,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,specialised goods distribution manager,"Supply, distribution and related managers",0.12770169,90,specialised goods distribution manager http://data.europa.eu/esco/occupation/72d1e9ca-294c-4349-90ed-f99541d447d0,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,fruit and vegetables distribution manager,"Supply, distribution and related managers",0.370508946,56,fruit and vegetables distribution manager http://data.europa.eu/esco/occupation/73bdadf0-2175-4097-8f4d-b6dabeb0a030,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/73d3ce3c-296c-4f85-9381-2eed6f3ae5fa,inland water transport general manager,"Supply, distribution and related managers",0.41073976,43,inland water transport general manager http://data.europa.eu/esco/occupation/73d3ce3c-296c-4f85-9381-2eed6f3ae5fa,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285,finished leather warehouse manager,"Supply, distribution and related managers",0.355340912,65,finished leather warehouse manager http://data.europa.eu/esco/occupation/784c98c2-96bd-4610-8da3-87d80f136285,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,pipeline superintendent,"Supply, distribution and related managers",0.376230084,53,pipeline superintendent http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a,"import export manager in computers, computer peripheral equipment and software","Supply, distribution and related managers",0.567165995,4,"import export manager in computers, computer peripheral equipment and software http://data.europa.eu/esco/occupation/7d9c060a-f280-441d-baf9-7d4a6b520a2a","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0,"hides, skins and leather products distribution manager","Supply, distribution and related managers",0.329233723,78,"hides, skins and leather products distribution manager http://data.europa.eu/esco/occupation/7ff7ab7d-12a6-4d87-ac91-8a8f3540b1c0","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,leather raw materials purchasing manager,"Supply, distribution and related managers",0.411319358,42,leather raw materials purchasing manager http://data.europa.eu/esco/occupation/80db1e93-6dad-49aa-b465-d64a4a73141b,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,logistics and distribution manager,"Supply, distribution and related managers",0.462557172,22,logistics and distribution manager http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,"1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d,"import export manager in mining, construction and civil engineering machinery","Supply, distribution and related managers",0.371417486,55,"import export manager in mining, construction and civil engineering machinery http://data.europa.eu/esco/occupation/84e4c780-ee17-44dd-af6f-d1c06a3e353d","1324 Supply, distribution and related managers"
1324,מנהל חניון רכב,http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,chemical products distribution manager,"Supply, distribution and related managers",0.404103353,46,chemical products distribution manager http://data.europa.eu/esco/occupation/87426cf2-9e36-46a4-aa4f-6a8d20dd93d6,"1324 Supply, distribution and related managers"
